
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 29	 19	 0435	0431	 0326
15	 29	 19	 0501	0431	 0325
15	 29	 19	 0565	0432	 0324
15	 29	 19	 0618	0434	 0323
15	 29	 19	 0673	0435	 0323
15	 29	 19	 0733	0435	 0323
15	 29	 19	 0788	0436	 0322
15	 29	 19	 0843	0437	 0321
15	 29	 19	 0901	0438	 0321
15	 29	 19	 0969	0438	 0320
15	 29	 20	 0023	0439	 0319
15	 29	 20	 0087	0440	 0318
15	 29	 20	 0142	0440	 0317
15	 29	 20	 0205	0441	 0317
15	 29	 20	 0281	0442	 0316
15	 29	 20	 0326	0443	 0315
15	 29	 20	 0409	0443	 0315
15	 29	 20	 0462	0444	 0314
15	 29	 20	 0516	0445	 0313
15	 29	 20	 0592	0445	 0312
15	 29	 20	 0653	0446	 0310
15	 29	 20	 0717	0446	 0310
15	 29	 20	 0798	0447	 0309
15	 29	 20	 0862	0448	 0307
15	 29	 20	 0938	0449	 0306
15	 29	 20	 0982	0449	 0306
15	 29	 21	 0050	0450	 0305
15	 29	 21	 0125	0450	 0304
15	 29	 21	 0194	0451	 0302
15	 29	 21	 0248	0451	 0302
15	 29	 21	 0316	0451	 0301
15	 29	 21	 0472	0453	 0298
15	 29	 21	 0596	0350	 0168
15	 29	 21	 0672	0350	 0168
15	 29	 21	 0727	0458	 0282
15	 29	 21	 0781	0459	 0281
15	 29	 21	 0838	0459	 0280
15	 29	 21	 0883	0459	 0279
15	 29	 21	 0939	0460	 0277
15	 29	 21	 0992	0460	 0277
15	 29	 22	 0046	0460	 0276
15	 29	 22	 0101	0457	 0287
15	 29	 22	 0251	0461	 0272
15	 29	 22	 0311	0461	 0271
15	 29	 22	 0378	0458	 0281
15	 29	 22	 0420	0459	 0280
15	 29	 22	 0487	0459	 0279
15	 29	 22	 0563	0460	 0277
15	 29	 22	 0626	0460	 0276
15	 29	 22	 0703	0461	 0275
15	 29	 22	 0758	0461	 0274
15	 29	 22	 0811	0461	 0272
15	 29	 22	 0877	0461	 0272
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 29	 16	 0204	0454	 0273
15	 29	 16	 0249	0454	 0272
15	 29	 16	 0313	0455	 0270
15	 29	 16	 0391	0456	 0268
15	 29	 16	 0469	0456	 0267
15	 29	 16	 0525	0456	 0265
15	 29	 16	 0595	0456	 0264
15	 29	 16	 0647	0456	 0262
15	 29	 16	 0711	0456	 0260
15	 29	 16	 0764	0456	 0259
15	 29	 16	 0830	0457	 0257
15	 29	 16	 0873	0457	 0256
15	 29	 16	 0922	0457	 0255
15	 29	 16	 0979	0458	 0253
15	 29	 17	 0034	0458	 0253
15	 29	 17	 0086	0457	 0251
15	 29	 17	 0156	0457	 0249
15	 29	 17	 0211	0457	 0247
15	 29	 17	 0266	0457	 0246
15	 29	 17	 0332	0457	 0245
15	 29	 17	 0408	0457	 0243
15	 29	 17	 0464	0457	 0241
15	 29	 17	 0534	0457	 0239
15	 29	 17	 0576	0456	 0238
15	 29	 17	 0642	0456	 0238
15	 29	 17	 0705	0456	 0236
15	 29	 17	 0760	0455	 0234
15	 29	 17	 0830	0455	 0232
15	 29	 17	 0893	0454	 0231
15	 29	 17	 0969	0453	 0229
15	 29	 18	 0026	0453	 0227
15	 29	 18	 0098	0453	 0226
15	 29	 18	 0173	0452	 0224
15	 29	 18	 0234	0452	 0223
15	 29	 18	 0289	0451	 0222
15	 29	 18	 0342	0450	 0220
15	 29	 18	 0410	0450	 0220
15	 29	 18	 0484	0448	 0217
15	 29	 18	 0540	0448	 0216
15	 29	 18	 0591	0447	 0215
15	 29	 18	 0657	0447	 0213
15	 29	 18	 0703	0447	 0213
15	 29	 18	 0769	0446	 0211
15	 29	 18	 0844	0444	 0210
15	 29	 18	 0902	0443	 0209
15	 29	 18	 0969	0442	 0208
15	 29	 19	 0023	0441	 0206
15	 29	 19	 0078	0440	 0205
15	 29	 19	 0133	0439	 0204
15	 29	 19	 0202	0438	 0203
15	 29	 19	 0268	0437	 0202
15	 29	 19	 0313	0436	 0200
15	 29	 19	 0376	0436	 0200
15	 29	 19	 0435	0434	 0199
15	 29	 19	 0501	0432	 0198
15	 29	 19	 0565	0431	 0197
15	 29	 19	 0618	0429	 0196
15	 29	 19	 0673	0428	 0195
15	 29	 19	 0733	0428	 0194
15	 29	 19	 0788	0427	 0193
15	 29	 19	 0843	0425	 0192
15	 29	 19	 0901	0425	 0191
15	 29	 19	 0969	0423	 0190
15	 29	 20	 0023	0421	 0190
15	 29	 20	 0087	0419	 0189
15	 29	 20	 0142	0417	 0188
15	 29	 20	 0205	0417	 0188
15	 29	 20	 0281	0415	 0186
15	 29	 20	 0326	0414	 0186
15	 29	 20	 0409	0412	 0185
15	 29	 20	 0462	0411	 0184
15	 29	 20	 0516	0409	 0183
15	 29	 20	 0592	0407	 0183
15	 29	 20	 0798	0447	 0309
15	 29	 20	 0862	0448	 0307
15	 29	 20	 0938	0449	 0306
15	 29	 20	 0982	0449	 0306
15	 29	 21	 0050	0450	 0305
15	 29	 21	 0125	0450	 0304
15	 29	 21	 0194	0451	 0302
15	 29	 21	 0248	0451	 0302
15	 29	 21	 0316	0451	 0301
15	 29	 21	 0472	0453	 0298
15	 29	 21	 0596	0350	 0168
15	 29	 21	 0672	0350	 0168
15	 29	 21	 0727	0458	 0282
15	 29	 21	 0781	0459	 0281
15	 29	 21	 0838	0459	 0280
15	 29	 21	 0883	0459	 0279
15	 29	 21	 0939	0460	 0277
15	 29	 21	 0992	0460	 0277
15	 29	 22	 0046	0460	 0276
15	 29	 22	 0101	0457	 0287
15	 29	 22	 0251	0461	 0272
15	 29	 22	 0311	0461	 0271
15	 29	 22	 0378	0458	 0281
15	 29	 22	 0420	0459	 0280
15	 29	 22	 0487	0459	 0279
15	 29	 22	 0563	0460	 0277
15	 29	 22	 0626	0460	 0276
15	 29	 22	 0703	0461	 0275
15	 29	 22	 0758	0461	 0274
15	 29	 22	 0811	0461	 0272
15	 29	 22	 0877	0461	 0272
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 06	 0157	0290	 0326
15	 31	 06	 0211	0291	 0328
15	 31	 06	 0265	0292	 0330
15	 31	 06	 0331	0293	 0332
15	 31	 06	 0410	0295	 0335
15	 31	 06	 0484	0297	 0337
15	 31	 06	 0539	0299	 0339
15	 31	 06	 0609	0300	 0342
15	 31	 06	 0665	0303	 0344
15	 31	 06	 0734	0305	 0346
15	 31	 06	 0800	0307	 0348
15	 31	 06	 0879	0309	 0349
15	 31	 06	 0954	0313	 0352
15	 31	 07	 0031	0315	 0353
15	 31	 07	 0086	0318	 0354
15	 31	 07	 0140	0319	 0355
15	 31	 07	 0282	0325	 0357
15	 31	 07	 0336	0328	 0357
15	 31	 07	 0405	0330	 0358
15	 31	 07	 0471	0333	 0359
15	 31	 07	 0547	0336	 0359
15	 31	 07	 0603	0339	 0360
15	 31	 07	 0672	0342	 0360
15	 31	 07	 0735	0344	 0360
15	 31	 07	 0812	0347	 0360
15	 31	 07	 0868	0350	 0359
15	 31	 07	 0921	0353	 0359
15	 31	 07	 0978	0356	 0358
15	 31	 08	 0032	0357	 0358
15	 31	 08	 0113	0360	 0357
15	 31	 08	 0187	0364	 0356
15	 31	 08	 0243	0365	 0356
15	 31	 08	 0296	0368	 0355
15	 31	 08	 0378	0371	 0353
15	 31	 08	 0451	0373	 0352
15	 31	 08	 0516	0376	 0350
15	 31	 08	 0578	0378	 0349
15	 31	 08	 0632	0380	 0347
15	 31	 08	 0686	0383	 0345
15	 31	 08	 0749	0384	 0345
15	 31	 08	 0816	0386	 0343
15	 31	 08	 0892	0389	 0340
15	 31	 08	 0971	0391	 0338
15	 31	 09	 0046	0393	 0336
15	 31	 09	 0102	0394	 0334
15	 31	 09	 0171	0396	 0331
15	 31	 09	 0250	0397	 0329
15	 31	 09	 0305	0398	 0327
15	 31	 09	 0368	0400	 0324
15	 31	 09	 0437	0401	 0322
15	 31	 09	 0503	0402	 0320
15	 31	 09	 0579	0403	 0317
15	 31	 09	 0633	0403	 0314
15	 31	 09	 0703	0404	 0312
15	 31	 09	 0757	0404	 0309
15	 31	 09	 0814	0405	 0306
15	 31	 09	 0878	0405	 0305
15	 31	 09	 0953	0405	 0302
15	 31	 10	 0007	0405	 0300
15	 31	 10	 0082	0405	 0298
15	 31	 10	 0156	0405	 0294
15	 31	 10	 0212	0405	 0292
15	 31	 10	 0282	0404	 0290
15	 31	 10	 0346	0403	 0287
15	 31	 10	 0421	0403	 0285
15	 31	 10	 0478	0402	 0282
15	 31	 10	 0531	0401	 0280
15	 31	 10	 0586	0401	 0277
15	 31	 10	 0641	0400	 0276
15	 31	 10	 0703	0399	 0274
15	 31	 10	 0768	0397	 0272
15	 31	 10	 0844	0396	 0269
15	 31	 10	 0898	0394	 0267
15	 31	 10	 0952	0392	 0265
15	 31	 11	 0018	0392	 0264
15	 31	 11	 0093	0389	 0261
15	 31	 11	 0148	0388	 0259
15	 31	 11	 0210	0386	 0257
15	 31	 11	 0281	0385	 0256
15	 31	 11	 0349	0383	 0255
15	 31	 11	 0423	0380	 0253
15	 31	 11	 0466	0378	 0252
15	 31	 11	 0532	0376	 0250
15	 31	 11	 0579	0375	 0249
15	 31	 11	 0655	0372	 0247
15	 31	 11	 0711	0369	 0246
15	 31	 11	 0765	0368	 0245
15	 31	 11	 0820	0366	 0245
15	 31	 11	 0884	0364	 0243
15	 31	 11	 0939	0362	 0244
15	 31	 12	 0015	0359	 0242
15	 31	 12	 0071	0357	 0242
15	 31	 12	 0125	0354	 0241
15	 31	 12	 0181	0351	 0240
15	 31	 12	 0234	0350	 0240
15	 31	 12	 0306	0348	 0240
15	 31	 12	 0374	0345	 0240
15	 31	 12	 0439	0343	 0239
15	 31	 12	 0516	0340	 0239
15	 31	 12	 0571	0337	 0239
15	 31	 12	 0639	0335	 0239
15	 31	 12	 0705	0332	 0240
15	 31	 12	 0783	0329	 0240
15	 31	 12	 0858	0326	 0241
15	 31	 12	 0915	0323	 0242
15	 31	 12	 0967	0322	 0241
15	 31	 13	 0047	0320	 0243
15	 31	 13	 0101	0317	 0243
15	 31	 13	 0155	0315	 0244
15	 31	 13	 0220	0314	 0245
15	 31	 13	 0265	0311	 0246
15	 31	 13	 0320	0309	 0248
15	 31	 13	 0373	0308	 0248
15	 31	 13	 0439	0306	 0250
15	 31	 13	 0516	0303	 0251
15	 31	 13	 0570	0301	 0253
15	 31	 13	 0624	0299	 0254
15	 31	 13	 0686	0298	 0255
15	 31	 13	 0752	0297	 0257
15	 31	 13	 0795	0295	 0259
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 07	 0868	0308	 0373
15	 31	 07	 0921	0309	 0373
15	 31	 07	 0978	0310	 0374
15	 31	 08	 0032	0348	 0373
15	 31	 08	 0113	0350	 0372
15	 31	 08	 0187	0354	 0372
15	 31	 08	 0243	0354	 0372
15	 31	 08	 0296	0357	 0372
15	 31	 08	 0378	0359	 0371
15	 31	 08	 0451	0361	 0371
15	 31	 08	 0516	0363	 0370
15	 31	 08	 0578	0365	 0369
15	 31	 08	 0632	0367	 0369
15	 31	 08	 0686	0369	 0368
15	 31	 08	 0749	0370	 0368
15	 31	 08	 0816	0372	 0367
15	 31	 08	 0892	0375	 0366
15	 31	 08	 0971	0376	 0366
15	 31	 09	 0046	0378	 0365
15	 31	 09	 0102	0380	 0363
15	 31	 09	 0171	0381	 0363
15	 31	 09	 0250	0383	 0361
15	 31	 09	 0305	0385	 0360
15	 31	 09	 0368	0387	 0359
15	 31	 09	 0437	0389	 0358
15	 31	 09	 0503	0390	 0357
15	 31	 09	 0579	0392	 0355
15	 31	 09	 0633	0393	 0354
15	 31	 09	 0703	0395	 0352
15	 31	 09	 0757	0396	 0351
15	 31	 09	 0814	0397	 0349
15	 31	 09	 0878	0398	 0349
15	 31	 09	 0953	0400	 0347
15	 31	 10	 0007	0401	 0346
15	 31	 10	 0082	0401	 0345
15	 31	 10	 0156	0403	 0342
15	 31	 10	 0212	0404	 0341
15	 31	 10	 0282	0405	 0339
15	 31	 10	 0346	0406	 0337
15	 31	 10	 0421	0407	 0335
15	 31	 10	 0478	0408	 0334
15	 31	 10	 0531	0409	 0332
15	 31	 10	 0586	0410	 0330
15	 31	 10	 0641	0410	 0329
15	 31	 10	 0703	0411	 0327
15	 31	 10	 0768	0411	 0325
15	 31	 10	 0844	0411	 0323
15	 31	 10	 0898	0412	 0321
15	 31	 10	 0952	0413	 0319
15	 31	 11	 0018	0413	 0318
15	 31	 11	 0093	0413	 0315
15	 31	 11	 0148	0414	 0313
15	 31	 11	 0210	0414	 0311
15	 31	 11	 0281	0414	 0310
15	 31	 11	 0349	0414	 0308
15	 31	 11	 0423	0414	 0306
15	 31	 11	 0466	0414	 0304
15	 31	 11	 0532	0414	 0301
15	 31	 11	 0579	0414	 0300
15	 31	 11	 0655	0414	 0297
15	 31	 11	 0711	0413	 0296
15	 31	 11	 0765	0413	 0294
15	 31	 11	 0820	0413	 0292
15	 31	 11	 0884	0413	 0290
15	 31	 11	 0939	0412	 0289
15	 31	 12	 0015	0411	 0287
15	 31	 12	 0071	0411	 0284
15	 31	 12	 0125	0410	 0283
15	 31	 12	 0181	0410	 0280
15	 31	 12	 0234	0409	 0280
15	 31	 12	 0306	0409	 0278
15	 31	 12	 0374	0408	 0276
15	 31	 12	 0516	0406	 0272
15	 31	 12	 0571	0405	 0270
15	 31	 12	 0639	0404	 0268
15	 31	 12	 0705	0403	 0266
15	 31	 12	 0783	0402	 0264
15	 31	 12	 0858	0401	 0261
15	 31	 12	 0915	0400	 0260
15	 31	 13	 0047	0398	 0257
15	 31	 13	 0101	0396	 0256
15	 31	 13	 0155	0395	 0254
15	 31	 13	 0220	0394	 0253
15	 31	 13	 0265	0392	 0252
15	 31	 13	 0320	0391	 0250
15	 31	 13	 0373	0391	 0249
15	 31	 13	 0439	0389	 0248
15	 31	 13	 0516	0388	 0246
15	 31	 13	 0570	0386	 0245
15	 31	 13	 0624	0384	 0244
15	 31	 13	 0686	0383	 0243
15	 31	 13	 0752	0381	 0242
15	 31	 13	 0795	0379	 0241
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 08	 0296	0318	 0377
15	 31	 08	 0378	0319	 0377
15	 31	 08	 0451	0321	 0377
15	 31	 08	 0516	0322	 0378
15	 31	 08	 0578	0324	 0378
15	 31	 08	 0632	0326	 0379
15	 31	 08	 0749	0328	 0379
15	 31	 08	 0816	0330	 0380
15	 31	 08	 0892	0333	 0380
15	 31	 08	 0971	0334	 0381
15	 31	 09	 0046	0336	 0381
15	 31	 09	 0102	0338	 0381
15	 31	 09	 0171	0339	 0381
15	 31	 09	 0250	0341	 0381
15	 31	 09	 0305	0343	 0381
15	 31	 09	 0368	0344	 0381
15	 31	 09	 0437	0346	 0381
15	 31	 09	 0503	0348	 0381
15	 31	 09	 0633	0351	 0381
15	 31	 09	 0703	0353	 0380
15	 31	 09	 0757	0354	 0380
15	 31	 09	 0814	0356	 0380
15	 31	 09	 0878	0357	 0380
15	 31	 09	 0953	0359	 0380
15	 31	 10	 0007	0360	 0380
15	 31	 10	 0082	0361	 0380
15	 31	 10	 0156	0364	 0379
15	 31	 10	 0212	0365	 0378
15	 31	 10	 0282	0366	 0378
15	 31	 10	 0346	0368	 0377
15	 31	 10	 0421	0369	 0377
15	 31	 10	 0478	0371	 0376
15	 31	 10	 0531	0373	 0376
15	 31	 10	 0586	0374	 0375
15	 31	 10	 0641	0375	 0375
15	 31	 10	 0703	0377	 0374
15	 31	 10	 0768	0378	 0373
15	 31	 10	 0844	0379	 0373
15	 31	 10	 0898	0381	 0371
15	 31	 10	 0952	0382	 0371
15	 31	 11	 0018	0383	 0370
15	 31	 11	 0093	0385	 0369
15	 31	 11	 0148	0386	 0368
15	 31	 11	 0210	0388	 0367
15	 31	 11	 0281	0388	 0367
15	 31	 11	 0349	0390	 0365
15	 31	 11	 0423	0391	 0364
15	 31	 11	 0466	0392	 0363
15	 31	 11	 0532	0393	 0362
15	 31	 11	 0579	0394	 0361
15	 31	 11	 0655	0396	 0359
15	 31	 11	 0711	0397	 0358
15	 31	 11	 0765	0398	 0357
15	 31	 11	 0820	0399	 0356
15	 31	 11	 0939	0400	 0354
15	 31	 12	 0015	0401	 0352
15	 31	 12	 0071	0402	 0351
15	 31	 12	 0181	0404	 0348
15	 31	 12	 0234	0405	 0347
15	 31	 12	 0306	0406	 0346
15	 31	 12	 0374	0407	 0344
15	 31	 12	 0439	0407	 0343
15	 31	 12	 0571	0409	 0339
15	 31	 12	 0639	0410	 0337
15	 31	 12	 0783	0439	 0204
15	 31	 12	 0858	0412	 0331
15	 31	 12	 0967	0414	 0329
15	 31	 13	 0047	0406	 0312
15	 31	 13	 0101	0407	 0309
15	 31	 13	 0155	0407	 0306
15	 31	 13	 0220	0407	 0305
15	 31	 13	 0265	0407	 0303
15	 31	 13	 0320	0407	 0300
15	 31	 13	 0373	0407	 0299
15	 31	 13	 0439	0407	 0296
15	 31	 13	 0516	0407	 0294
15	 31	 13	 0570	0406	 0292
15	 31	 13	 0624	0406	 0289
15	 31	 13	 0686	0406	 0288
15	 31	 13	 0752	0405	 0286
15	 31	 13	 0795	0404	 0283
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 53	 0690	0436	 0312
15	 31	 53	 0765	0437	 0310
15	 31	 53	 0828	0438	 0308
15	 31	 53	 0906	0439	 0307
15	 31	 53	 0961	0440	 0305
15	 31	 54	 0017	0442	 0303
15	 31	 54	 0071	0442	 0302
15	 31	 54	 0140	0443	 0300
15	 31	 54	 0205	0443	 0299
15	 31	 54	 0281	0444	 0297
15	 31	 54	 0336	0444	 0295
15	 31	 54	 0406	0445	 0293
15	 31	 54	 0471	0445	 0291
15	 31	 54	 0546	0447	 0289
15	 31	 54	 0612	0447	 0288
15	 31	 54	 0655	0447	 0286
15	 31	 54	 0721	0447	 0285
15	 31	 54	 0797	0448	 0282
15	 31	 54	 0851	0447	 0280
15	 31	 54	 0905	0448	 0279
15	 31	 54	 0970	0448	 0277
15	 31	 55	 0042	0448	 0275
15	 31	 55	 0108	0448	 0273
15	 31	 55	 0174	0448	 0271
15	 31	 55	 0250	0448	 0269
15	 31	 55	 0304	0448	 0267
15	 31	 55	 0359	0447	 0265
15	 31	 55	 0414	0447	 0264
15	 31	 55	 0467	0446	 0263
15	 31	 55	 0533	0446	 0260
15	 31	 55	 0610	0445	 0259
15	 31	 55	 0664	0445	 0257
15	 31	 55	 0735	0445	 0255
15	 31	 55	 0804	0444	 0253
15	 31	 55	 0859	0444	 0251
15	 31	 55	 0924	0443	 0250
15	 31	 55	 0999	0441	 0248
15	 31	 56	 0061	0440	 0246
15	 31	 56	 0117	0439	 0244
15	 31	 56	 0171	0439	 0243
15	 31	 56	 0218	0438	 0241
15	 31	 56	 0283	0437	 0241
15	 31	 56	 0337	0437	 0239
15	 31	 56	 0405	0436	 0237
15	 31	 56	 0469	0435	 0235
15	 31	 56	 0524	0433	 0234
15	 31	 56	 0578	0432	 0233
15	 31	 56	 0633	0430	 0231
15	 31	 56	 0689	0429	 0230
15	 31	 56	 0812	0427	 0228
15	 31	 56	 0878	0426	 0226
15	 31	 56	 0953	0424	 0224
15	 31	 57	 0009	0423	 0223
15	 31	 57	 0080	0422	 0221
15	 31	 57	 0133	0419	 0220
15	 31	 57	 0201	0418	 0219
15	 31	 57	 0267	0415	 0218
15	 31	 57	 0399	0412	 0215
15	 31	 57	 0467	0411	 0214
15	 31	 57	 0531	0409	 0213
15	 31	 57	 0609	0407	 0212
15	 31	 57	 0674	0405	 0211
15	 31	 57	 0750	0403	 0210
15	 31	 57	 0806	0400	 0210
15	 31	 57	 0860	0398	 0209
15	 31	 57	 0917	0397	 0209
15	 31	 57	 0983	0395	 0207
15	 31	 58	 0039	0394	 0206
15	 31	 58	 0114	0392	 0206
15	 31	 58	 0170	0390	 0205
15	 31	 58	 0235	0387	 0205
15	 31	 58	 0313	0385	 0205
15	 31	 58	 0390	0382	 0205
15	 31	 58	 0455	0380	 0205
15	 31	 58	 0518	0378	 0204
15	 31	 58	 0593	0375	 0204
15	 31	 58	 0649	0374	 0204
15	 31	 58	 0717	0372	 0203
15	 31	 58	 0783	0370	 0204
15	 31	 58	 0827	0367	 0204
15	 31	 58	 0893	0365	 0205
15	 31	 58	 0937	0363	 0205
15	 31	 58	 0993	0361	 0205
15	 31	 59	 0059	0360	 0205
15	 31	 59	 0126	0358	 0206
15	 31	 59	 0170	0356	 0206
15	 31	 59	 0235	0354	 0206
15	 31	 59	 0290	0352	 0207
15	 31	 59	 0342	0351	 0208
15	 31	 59	 0408	0348	 0209
15	 31	 59	 0487	0346	 0210
15	 31	 59	 0562	0344	 0211
15	 31	 59	 0626	0341	 0212
15	 31	 59	 0687	0340	 0213
15	 31	 59	 0742	0338	 0214
15	 31	 59	 0812	0336	 0215
15	 31	 59	 0878	0334	 0216
15	 31	 59	 0953	0333	 0217
15	 32	 00	 0020	0331	 0219
15	 32	 00	 0094	0329	 0221
15	 32	 00	 0137	0327	 0222
15	 32	 00	 0204	0325	 0224
15	 32	 00	 0248	0324	 0225
15	 32	 00	 0314	0323	 0226
15	 32	 00	 0367	0321	 0228
15	 32	 00	 0422	0320	 0229
15	 32	 00	 0476	0319	 0230
15	 32	 00	 0530	0317	 0232
15	 32	 00	 0585	0316	 0234
15	 32	 00	 0650	0315	 0235
15	 32	 00	 0701	0314	 0237
15	 32	 00	 0785	0313	 0239
15	 32	 00	 0861	0311	 0241
15	 32	 00	 0937	0310	 0244
15	 32	 01	 0002	0309	 0245
15	 32	 01	 0077	0308	 0248
15	 32	 01	 0158	0307	 0250
15	 32	 01	 0221	0306	 0252
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 53	 0690	0309	 0228
15	 31	 53	 0765	0309	 0230
15	 31	 53	 0828	0308	 0232
15	 31	 53	 0906	0307	 0233
15	 31	 53	 0961	0306	 0235
15	 31	 54	 0017	0305	 0237
15	 31	 54	 0071	0304	 0237
15	 31	 54	 0140	0303	 0239
15	 31	 54	 0205	0303	 0241
15	 31	 54	 0281	0302	 0243
15	 31	 54	 0336	0301	 0244
15	 31	 54	 0406	0301	 0246
15	 31	 54	 0471	0300	 0248
15	 31	 54	 0546	0299	 0250
15	 31	 54	 0612	0299	 0252
15	 31	 54	 0655	0299	 0254
15	 31	 54	 0721	0298	 0255
15	 31	 54	 0797	0298	 0258
15	 31	 54	 0851	0297	 0260
15	 31	 54	 0905	0297	 0261
15	 31	 54	 0970	0297	 0263
15	 31	 55	 0042	0296	 0265
15	 31	 55	 0108	0296	 0266
15	 31	 55	 0174	0296	 0269
15	 31	 55	 0250	0296	 0271
15	 31	 55	 0304	0296	 0272
15	 31	 55	 0359	0295	 0274
15	 31	 55	 0414	0295	 0275
15	 31	 55	 0467	0296	 0277
15	 31	 55	 0533	0296	 0279
15	 31	 55	 0610	0296	 0281
15	 31	 55	 0664	0296	 0283
15	 31	 55	 0735	0296	 0285
15	 31	 55	 0804	0296	 0287
15	 31	 55	 0859	0296	 0289
15	 31	 55	 0924	0296	 0290
15	 31	 55	 0999	0297	 0292
15	 31	 56	 0061	0297	 0294
15	 31	 56	 0117	0298	 0296
15	 31	 56	 0171	0298	 0297
15	 31	 56	 0218	0298	 0299
15	 31	 56	 0283	0299	 0300
15	 31	 56	 0337	0299	 0302
15	 31	 56	 0405	0299	 0303
15	 31	 56	 0469	0300	 0305
15	 31	 56	 0524	0301	 0307
15	 31	 56	 0578	0302	 0307
15	 31	 56	 0633	0302	 0309
15	 31	 56	 0689	0303	 0311
15	 31	 56	 0743	0303	 0311
15	 31	 56	 0812	0304	 0313
15	 31	 56	 0878	0305	 0315
15	 31	 56	 0953	0305	 0316
15	 31	 57	 0009	0306	 0318
15	 31	 57	 0080	0308	 0319
15	 31	 57	 0133	0309	 0321
15	 31	 57	 0201	0310	 0322
15	 31	 57	 0267	0311	 0323
15	 31	 57	 0345	0312	 0325
15	 31	 57	 0399	0313	 0327
15	 31	 57	 0467	0314	 0328
15	 31	 57	 0531	0316	 0330
15	 31	 57	 0609	0317	 0331
15	 31	 57	 0674	0318	 0332
15	 31	 57	 0750	0320	 0333
15	 31	 57	 0806	0321	 0334
15	 31	 57	 0860	0322	 0335
15	 31	 57	 0917	0323	 0336
15	 31	 57	 0983	0325	 0337
15	 31	 58	 0039	0326	 0338
15	 31	 58	 0114	0328	 0340
15	 31	 58	 0170	0329	 0340
15	 31	 58	 0235	0331	 0341
15	 31	 58	 0313	0332	 0342
15	 31	 58	 0390	0334	 0342
15	 31	 58	 0455	0335	 0344
15	 31	 58	 0518	0337	 0344
15	 31	 58	 0593	0340	 0346
15	 31	 58	 0649	0340	 0347
15	 31	 58	 0717	0342	 0347
15	 31	 58	 0783	0344	 0348
15	 31	 58	 0827	0346	 0348
15	 31	 58	 0893	0347	 0349
15	 31	 58	 0937	0348	 0349
15	 31	 58	 0993	0350	 0349
15	 31	 59	 0059	0351	 0349
15	 31	 59	 0126	0353	 0350
15	 31	 59	 0170	0355	 0351
15	 31	 59	 0235	0357	 0351
15	 31	 59	 0290	0358	 0352
15	 31	 59	 0342	0359	 0352
15	 31	 59	 0408	0361	 0352
15	 31	 59	 0487	0363	 0352
15	 31	 59	 0562	0365	 0352
15	 31	 59	 0626	0367	 0353
15	 31	 59	 0687	0368	 0353
15	 31	 59	 0742	0371	 0353
15	 31	 59	 0812	0372	 0353
15	 31	 59	 0878	0374	 0353
15	 31	 59	 0953	0376	 0353
15	 32	 00	 0020	0378	 0353
15	 32	 00	 0094	0380	 0353
15	 32	 00	 0137	0381	 0353
15	 32	 00	 0204	0383	 0353
15	 32	 00	 0248	0384	 0353
15	 32	 00	 0314	0386	 0353
15	 32	 00	 0367	0388	 0353
15	 32	 00	 0422	0390	 0352
15	 32	 00	 0476	0391	 0352
15	 32	 00	 0530	0392	 0352
15	 32	 00	 0585	0394	 0351
15	 32	 00	 0650	0395	 0351
15	 32	 00	 0701	0397	 0350
15	 32	 00	 0785	0399	 0350
15	 32	 00	 0861	0401	 0349
15	 32	 00	 0937	0403	 0349
15	 32	 01	 0002	0405	 0348
15	 32	 01	 0077	0407	 0347
15	 32	 01	 0158	0408	 0347
15	 32	 01	 0221	0410	 0346
$$END TRACK
$NEW TRACK
HR	 MIN	 SEC	 MSEC	 X(px)	 Y(px)
15	 31	 53	 0690	0353	 0356
15	 31	 53	 0765	0354	 0357
15	 31	 53	 0828	0356	 0357
15	 31	 53	 0906	0357	 0357
15	 31	 53	 0961	0359	 0358
15	 31	 54	 0017	0360	 0359
15	 31	 54	 0071	0361	 0359
15	 31	 54	 0140	0363	 0359
15	 31	 54	 0205	0364	 0359
15	 31	 54	 0281	0365	 0359
15	 31	 54	 0336	0367	 0359
15	 31	 54	 0406	0368	 0360
15	 31	 54	 0471	0369	 0360
15	 31	 54	 0546	0371	 0360
15	 31	 54	 0612	0373	 0361
15	 31	 54	 0655	0374	 0361
15	 31	 54	 0721	0375	 0361
15	 31	 54	 0797	0377	 0361
15	 31	 54	 0851	0378	 0361
15	 31	 54	 0905	0379	 0361
15	 31	 54	 0970	0381	 0360
15	 31	 55	 0042	0382	 0360
15	 31	 55	 0108	0383	 0361
15	 31	 55	 0174	0385	 0361
15	 31	 55	 0250	0386	 0361
15	 31	 55	 0304	0388	 0360
15	 31	 55	 0359	0389	 0361
